Country_Region,Province_State,ISO3,Last_Update,Active,Confirmed,Deaths,Incident_Rate,Latitude,Longitude,Mortality_Rate,Recovered,UID
India,Global,IND,2020-09-11 00:00:00,474946,1829982,16492,2081.22,20.5937,78.9629,0.9,1338544,255
India,Global,IND,2020-09-12 00:00:00,474274,1839431,16577,2091.97,20.5937,78.9629,0.9,1348580,256
India,Global,IND,2020-09-13 00:00:00,473628,1849108,16664,2102.98,20.5937,78.9629,0.9,1358816,257
India,Global,IND,2020-09-14 00:00:00,473005,1859003,16753,2114.23,20.5937,78.9629,0.9,1369245,258
India,Global,IND,2020-09-15 00:00:00,472419,1869179,16845,2125.8,20.5937,78.9629,0.9,1379915,259
India,Global,IND,2020-09-16 00:00:00,471855,1879581,16939,2137.63,20.5937,78.9629,0.9,1390787,260
India,Global,IND,2020-09-17 00:00:00,471404,1890577,17038,2150.14,20.5937,78.9629,0.9,1402135,261
India,Global,IND,2020-09-18 00:00:00,470965,1901773,17139,2162.87,20.5937,78.9629,0.9,1413669,262
India,Global,IND,2020-09-19 00:00:00,470594,1913396,17243,2176.09,20.5937,78.9629,0.9,1425559,263
India,Global,IND,2020-09-20 00:00:00,470216,1925154,17349,2189.46,20.5937,78.9629,0.9,1437589,264
India,Global,IND,2020-09-21 00:00:00,469903,1937347,17459,2203.33,20.5937,78.9629,0.9,1449985,265
India,Global,IND,2020-09-22 00:00:00,469553,1949556,17569,2217.21,20.5937,78.9629,0.9,1462434,266
India,Global,IND,2020-09-23 00:00:00,469301,1962349,17684,2231.76,20.5937,78.9629,0.9,1475364,267
India,Global,IND,2020-09-24 00:00:00,469056,1975356,17802,2246.56,20.5937,78.9629,0.9,1488498,268
India,Global,IND,2020-09-25 00:00:00,468836,1988659,17922,2261.69,20.5937,78.9629,0.9,1501901,269
India,Global,IND,2020-09-26 00:00:00,468641,2002255,18044,2277.15,20.5937,78.9629,0.9,1515570,270
India,Global,IND,2020-09-27 00:00:00,468479,2016195,18170,2293.0,20.5937,78.9629,0.9,1529546,271
India,Global,IND,2020-09-28 00:00:00,468288,2030213,18296,2308.94,20.5937,78.9629,0.9,1543629,272
India,Global,IND,2020-09-29 00:00:00,468091,2044415,18424,2325.1,20.5937,78.9629,0.9,1557900,273
India,Global,IND,2020-09-30 00:00:00,467951,2059079,18556,2341.77,20.5937,78.9629,0.9,1572572,274
India,Global,IND,2020-10-01 00:00:00,467837,2074081,18691,2358.83,20.5937,78.9629,0.9,1587553,275
India,Global,IND,2020-10-02 00:00:00,467656,2089010,18826,2375.81,20.5937,78.9629,0.9,1602528,276
India,Global,IND,2020-10-03 00:00:00,467500,2104279,18963,2393.18,20.5937,78.9629,0.9,1617816,277
India,Global,IND,2020-10-04 00:00:00,467366,2119884,19104,2410.93,20.5937,78.9629,0.9,1633414,278
India,Global,IND,2020-10-05 00:00:00,467235,2135745,19247,2428.96,20.5937,78.9629,0.9,1649263,279
India,Global,IND,2020-10-06 00:00:00,467054,2151626,19390,2447.03,20.5937,78.9629,0.9,1665182,280
India,Global,IND,2020-10-07 00:00:00,466882,2167798,19536,2465.42,20.5937,78.9629,0.9,1681380,281
India,Global,IND,2020-10-08 00:00:00,466680,2184087,19683,2483.94,20.5937,78.9629,0.9,1697724,282
India,Global,IND,2020-10-09 00:00:00,466468,2200586,19831,2502.71,20.5937,78.9629,0.9,1714287,283
India,Global,IND,2020-10-10 00:00:00,466253,2217339,19982,2521.76,20.5937,78.9629,0.9,1731104,284
India,Global,IND,2020-10-11 00:00:00,465978,2234079,20133,2540.8,20.5937,78.9629,0.9,1747968,285
India,Global,IND,2020-10-12 00:00:00,465659,2250883,20285,2559.91,20.5937,78.9629,0.9,1764939,286
India,Global,IND,2020-10-13 00:00:00,465344,2267981,20439,2579.36,20.5937,78.9629,0.9,1782198,287
India,Global,IND,2020-10-14 00:00:00,464945,2284955,20592,2598.66,20.5937,78.9629,0.9,1799418,288
India,Global,IND,2020-10-15 00:00:00,464544,2302199,20747,2618.27,20.5937,78.9629,0.9,1816908,289
India,Global,IND,2020-10-16 00:00:00,464097,2319510,20903,2637.96,20.5937,78.9629,0.9,1834510,290
India,Global,IND,2020-10-17 00:00:00,463636,2337047,21061,2657.9,20.5937,78.9629,0.9,1852350,291
India,Global,IND,2020-10-18 00:00:00,463078,2354391,21217,2677.63,20.5937,78.9629,0.9,1870096,292
India,Global,IND,2020-10-19 00:00:00,462471,2371791,21374,2697.42,20.5937,78.9629,0.9,1887946,293
India,Global,IND,2020-10-20 00:00:00,461815,2389241,21532,2717.26,20.5937,78.9629,0.9,1905894,294
India,Global,IND,2020-10-21 00:00:00,461090,2406638,21688,2737.05,20.5937,78.9629,0.9,1923860,295
India,Global,IND,2020-10-22 00:00:00,460311,2424062,21845,2756.87,20.5937,78.9629,0.9,1941906,296
India,Global,IND,2020-10-23 00:00:00,459485,2441555,22003,2776.76,20.5937,78.9629,0.9,1960067,297
India,Global,IND,2020-10-24 00:00:00,458626,2459185,22162,2796.81,20.5937,78.9629,0.9,1978397,298
India,Global,IND,2020-10-25 00:00:00,457636,2476434,22317,2816.43,20.5937,78.9629,0.9,1996481,299
India,Global,IND,2020-10-26 00:00:00,456618,2493845,22474,2836.23,20.5937,78.9629,0.9,2014753,300
India,Global,IND,2020-10-27 00:00:00,455497,2511023,22629,2855.77,20.5937,78.9629,0.9,2032897,301
India,Global,IND,2020-10-28 00:00:00,454327,2528247,22784,2875.35,20.5937,78.9629,0.9,2051136,302
India,Global,IND,2020-10-29 00:00:00,453077,2545346,22938,2894.8,20.5937,78.9629,0.9,2069331,303
India,Global,IND,2020-10-30 00:00:00,451718,2562167,23090,2913.93,20.5937,78.9629,0.9,2087359,304
India,Global,IND,2020-10-31 00:00:00,450248,2578675,23239,2932.71,20.5937,78.9629,0.9,2105188,305
India,Global,IND,2020-11-01 00:00:00,448718,2595156,23387,2951.45,20.5937,78.9629,0.9,2123051,306
India,Global,IND,2020-11-02 00:00:00,447131,2611634,23536,2970.19,20.5937,78.9629,0.9,2140967,307
India,Global,IND,2020-11-03 00:00:00,445452,2627901,23682,2988.69,20.5937,78.9629,0.9,2158767,308
India,Global,IND,2020-11-04 00:00:00,443688,2643988,23827,3006.99,20.5937,78.9629,0.9,2176473,309
India,Global,IND,2020-11-05 00:00:00,441832,2659853,23970,3025.03,20.5937,78.9629,0.9,2194051,310
India,Global,IND,2020-11-06 00:00:00,439904,2675605,24112,3042.94,20.5937,78.9629,0.9,2211589,311
India,Global,IND,2020-11-07 00:00:00,437908,2691270,24253,3060.76,20.5937,78.9629,0.9,2229109,312
India,Global,IND,2020-11-08 00:00:00,435791,2706514,24391,3078.1,20.5937,78.9629,0.9,2246332,313
India,Global,IND,2020-11-09 00:00:00,433580,2721495,24526,3095.13,20.5937,78.9629,0.9,2263389,314
India,Global,IND,2020-11-10 00:00:00,431263,2736127,24658,3111.77,20.5937,78.9629,0.9,2280206,315
India,Global,IND,2020-11-11 00:00:00,428900,2750777,24790,3128.44,20.5937,78.9629,0.9,2297087,316
India,Global,IND,2020-11-12 00:00:00,426430,2765057,24918,3144.68,20.5937,78.9629,0.9,2313709,317
India,Global,IND,2020-11-13 00:00:00,423886,2779167,25045,3160.72,20.5937,78.9629,0.9,2330236,318
India,Global,IND,2020-11-14 00:00:00,421239,2792918,25169,3176.36,20.5937,78.9629,0.9,2346510,319
India,Global,IND,2020-11-15 00:00:00,418497,2806347,25290,3191.63,20.5937,78.9629,0.9,2362560,320
India,Global,IND,2020-11-16 00:00:00,415685,2819612,25410,3206.72,20.5937,78.9629,0.9,2378517,321
India,Global,IND,2020-11-17 00:00:00,412797,2832662,25528,3221.56,20.5937,78.9629,0.9,2394337,322
India,Global,IND,2020-11-18 00:00:00,409823,2845416,25643,3236.07,20.5937,78.9629,0.9,2409950,323
India,Global,IND,2020-11-19 00:00:00,406776,2857968,25756,3250.34,20.5937,78.9629,0.9,2425436,324
India,Global,IND,2020-11-20 00:00:00,403640,2870186,25866,3264.24,20.5937,78.9629,0.9,2440680,325
India,Global,IND,2020-11-21 00:00:00,400394,2881910,25971,3277.57,20.5937,78.9629,0.9,2455545,326
India,Global,IND,2020-11-22 00:00:00,397089,2893501,26076,3290.75,20.5937,78.9629,0.9,2470336,327
India,Global,IND,2020-11-23 00:00:00,393666,2904508,26175,3303.27,20.5937,78.9629,0.9,2484667,328
India,Global,IND,2020-11-24 00:00:00,390157,2915154,26271,3315.38,20.5937,78.9629,0.9,2498726,329
India,Global,IND,2020-11-25 00:00:00,386608,2925772,26367,3327.46,20.5937,78.9629,0.9,2512797,330
India,Global,IND,2020-11-26 00:00:00,382966,2935951,26458,3339.03,20.5937,78.9629,0.9,2526527,331
India,Global,IND,2020-11-27 00:00:00,379268,2945965,26549,3350.42,20.5937,78.9629,0.9,2540148,332
India,Global,IND,2020-11-28 00:00:00,375507,2955748,26637,3361.55,20.5937,78.9629,0.9,2553604,333
India,Global,IND,2020-11-29 00:00:00,371666,2965161,26722,3372.25,20.5937,78.9629,0.9,2566773,334
India,Global,IND,2020-11-30 00:00:00,367769,2974380,26805,3382.74,20.5937,78.9629,0.9,2579806,335
India,Global,IND,2020-12-01 00:00:00,363805,2983303,26885,3392.89,20.5937,78.9629,0.9,2592613,336
India,Global,IND,2020-12-02 00:00:00,359750,2991727,26961,3402.47,20.5937,78.9629,0.9,2605016,337
India,Global,IND,2020-12-03 00:00:00,355649,3000004,27036,3411.88,20.5937,78.9629,0.9,2617319,338
India,Global,IND,2020-12-04 00:00:00,351480,3007925,27107,3420.89,20.5937,78.9629,0.9,2629338,339
India,Global,IND,2020-12-05 00:00:00,347238,3015462,27175,3429.46,20.5937,78.9629,0.9,2641049,340
India,Global,IND,2020-12-06 00:00:00,342950,3022813,27241,3437.82,20.5937,78.9629,0.9,2652622,341
India,Global,IND,2020-12-07 00:00:00,338599,3029821,27304,3445.79,20.5937,78.9629,0.9,2663918,342
India,Global,IND,2020-12-08 00:00:00,334208,3036685,27366,3453.6,20.5937,78.9629,0.9,2675111,343
India,Global,IND,2020-12-09 00:00:00,329766,3043302,27426,3461.12,20.5937,78.9629,0.9,2686110,344
India,Global,IND,2020-12-10 00:00:00,325279,3049695,27483,3468.39,20.5937,78.9629,0.9,2696933,345
India,Global,IND,2020-12-11 00:00:00,320744,3055845,27539,3475.39,20.5937,78.9629,0.9,2707562,346
India,Global,IND,2020-12-12 00:00:00,316156,3061685,27592,3482.03,20.5937,78.9629,0.9,2717937,347
India,Global,IND,2020-12-13 00:00:00,311507,3067111,27640,3488.2,20.5937,78.9629,0.9,2727964,348
India,Global,IND,2020-12-14 00:00:00,306825,3072398,27688,3494.21,20.5937,78.9629,0.9,2737885,349
India,Global,IND,2020-12-15 00:00:00,302107,3077505,27734,3500.02,20.5937,78.9629,0.9,2747664,350
India,Global,IND,2020-12-16 00:00:00,297361,3082498,27779,3505.7,20.5937,78.9629,0.9,2757358,351
India,Global,IND,2020-12-17 00:00:00,292560,3087081,27820,3510.91,20.5937,78.9629,0.9,2766701,352
India,Global,IND,2020-12-18 00:00:00,287723,3091462,27860,3515.89,20.5937,78.9629,0.9,2775879,353
India,Global,IND,2020-12-19 00:00:00,282867,3095787,27899,3520.81,20.5937,78.9629,0.9,2785021,354
India,Global,IND,2020-12-20 00:00:00,277975,3099872,27936,3525.46,20.5937,78.9629,0.9,2793961,355
India,Global,IND,2020-12-21 00:00:00,273050,3103733,27970,3529.85,20.5937,78.9629,0.9,2802713,356
India,Global,IND,2020-12-22 00:00:00,268080,3107240,28002,3533.84,20.5937,78.9629,0.9,2811158,357
India,Global,IND,2020-12-23 00:00:00,263096,3110722,28033,3537.8,20.5937,78.9629,0.9,2819593,358
India,Global,IND,2020-12-24 00:00:00,258082,3113979,28063,3541.5,20.5937,78.9629,0.9,2827834,359
India,Global,IND,2020-12-25 00:00:00,253045,3117087,28091,3545.04,20.5937,78.9629,0.9,2835951,360
India,Global,IND,2020-12-26 00:00:00,247980,3119987,28117,3548.34,20.5937,78.9629,0.9,2843890,361
India,Global,IND,2020-12-27 00:00:00,242895,3122741,28142,3551.47,20.5937,78.9629,0.9,2851704,362
India,Global,IND,2020-12-28 00:00:00,237797,3125455,28166,3554.55,20.5937,78.9629,0.9,2859492,363
India,Global,IND,2020-12-29 00:00:00,232680,3128031,28189,3557.48,20.5937,78.9629,0.9,2867162,364
India,Global,IND,2020-12-30 00:00:00,227537,3130366,28210,3560.14,20.5937,78.9629,0.9,2874619,365
India,Global,IND,2020-12-31 00:00:00,222381,3132651,28231,3562.74,20.5937,78.9629,0.9,2882039,366
United States,Global,USA,2020-01-01 00:00:00,0,0,0,0.0,37.0902,-95.7129,0.0,0,367
United States,Global,USA,2020-01-02 00:00:00,0,0,0,0.0,37.0902,-95.7129,0.0,0,368
United States,Global,USA,2020-01-03 00:00:00,0,0,0,0.0,37.0902,-95.7129,0.0,0,369
United States,Global,USA,2020-01-04 00:00:00,0,0,0,0.0,37.0902,-95.7129,0.0,0,370
United States,Global,USA,2020-01-05 00:00:00,0,0,0,0.0,37.0902,-95.7129,0.0,0,371
United States,Global,USA,2020-01-06 00:00:00,0,0,0,0.0,37.0902,-95.7129,0.0,0,372
United States,Global,USA,2020-01-07 00:00:00,0,0,0,0.0,37.0902,-95.7129,0.0,0,373
United States,Global,USA,2020-01-08 00:00:00,0,0,0,0.0,37.0902,-95.7129,0.0,0,374
United States,Global,USA,2020-01-09 00:00:00,0,0,0,0.0,37.0902,-95.7129,0.0,0,375
United States,Global,USA,2020-01-10 00:00:00,0,0,0,0.0,37.0902,-95.7129,0.0,0,376
United States,Global,USA,2020-01-11 00:00:00,0,0,0,0.0,37.0902,-95.7129,0.0,0,377
United States,Global,USA,2020-01-12 00:00:00,0,0,0,0.0,37.0902,-95.7129,0.0,0,378
United States,Global,USA,2020-01-13 00:00:00,0,0,0,0.0,37.0902,-95.7129,0.0,0,379
United States,Global,USA,2020-01-14 00:00:00,0,0,0,0.0,37.0902,-95.7129,0.0,0,380
United States,Global,USA,2020-01-15 00:00:00,0,0,0,0.0,37.0902,-95.7129,0.0,0,381
United States,Global,USA,2020-01-16 00:00:00,0,0,0,0.0,37.0902,-95.7129,0.0,0,382
United States,Global,USA,2020-01-17 00:00:00,0,0,0,0.0,37.0902,-95.7129,0.0,0,383
United States,Global,USA,2020-01-18 00:00:00,0,0,0,0.0,37.0902,-95.7129,0.0,0,384
United States,Global,USA,2020-01-19 00:00:00,0,0,0,0.0,37.0902,-95.7129,0.0,0,385
United States,Global,USA,2020-01-20 00:00:00,0,0,0,0.0,37.0902,-95.7129,0.0,0,386
United States,Global,USA,2020-01-21 00:00:00,0,0,0,0.0,37.0902,-95.7129,0.0,0,387
United States,Global,USA,2020-01-22 00:00:00,0,0,0,0.0,37.0902,-95.7129,0.0,0,388
United States,Global,USA,2020-01-23 00:00:00,0,0,0,0.0,37.0902,-95.7129,0.0,0,389
United States,Global,USA,2020-01-24 00:00:00,0,0,0,0.0,37.0902,-95.7129,0.0,0,390
United States,Global,USA,2020-01-25 00:00:00,0,0,0,0.0,37.0902,-95.7129,0.0,0,391
United States,Global,USA,2020-01-26 00:00:00,0,0,0,0.0,37.0902,-95.7129,0.0,0,392
United States,Global,USA,2020-01-27 00:00:00,0,0,0,0.0,37.0902,-95.7129,0.0,0,393
United States,Global,USA,2020-01-28 00:00:00,0,0,0,0.0,37.0902,-95.7129,0.0,0,394
United States,Global,USA,2020-01-29 00:00:00,0,0,0,0.0,37.0902,-95.7129,0.0,0,395
United States,Global,USA,2020-01-30 00:00:00,0,0,0,0.0,37.0902,-95.7129,0.0,0,396
United States,Global,USA,2020-01-31 00:00:00,0,0,0,0.0,37.0902,-95.7129,0.0,0,397
United States,Global,USA,2020-02-01 00:00:00,0,0,0,0.0,37.0902,-95.7129,0.0,0,398
United States,Global,USA,2020-02-02 00:00:00,0,0,0,0.0,37.0902,-95.7129,0.0,0,399
United States,Global,USA,2020-02-03 00:00:00,0,0,0,0.0,37.0902,-95.7129,0.0,0,400
United States,Global,USA,2020-02-04 00:00:00,0,0,0,0.0,37.0902,-95.7129,0.0,0,401
United States,Global,USA,2020-02-05 00:00:00,0,0,0,0.0,37.0902,-95.7129,0.0,0,402
United States,Global,USA,2020-02-06 00:00:00,0,0,0,0.0,37.0902,-95.7129,0.0,0,403
United States,Global,USA,2020-02-07 00:00:00,0,0,0,0.0,37.0902,-95.7129,0.0,0,404
United States,Global,USA,2020-02-08 00:00:00,0,0,0,0.0,37.0902,-95.7129,0.0,0,405
United States,Global,USA,2020-02-09 00:00:00,0,0,0,0.0,37.0902,-95.7129,0.0,0,406
United States,Global,USA,2020-02-10 00:00:00,0,0,0,0.0,37.0902,-95.7129,0.0,0,407
United States,Global,USA,2020-02-11 00:00:00,0,0,0,0.0,37.0902,-95.7129,0.0,0,408
United States,Global,USA,2020-02-12 00:00:00,0,0,0,0.0,37.0902,-95.7129,0.0,0,409
United States,Global,USA,2020-02-13 00:00:00,0,0,0,0.0,37.0902,-95.7129,0.0,0,410
United States,Global,USA,2020-02-14 00:00:00,0,0,0,0.0,37.0902,-95.7129,0.0,0,411
United States,Global,USA,2020-02-15 00:00:00,0,0,0,0.0,37.0902,-95.7129,0.0,0,412
United States,Global,USA,2020-02-16 00:00:00,0,0,0,0.0,37.0902,-95.7129,0.0,0,413
United States,Global,USA,2020-02-17 00:00:00,0,0,0,0.0,37.0902,-95.7129,0.0,0,414
United States,Global,USA,2020-02-18 00:00:00,0,0,0,0.0,37.0902,-95.7129,0.0,0,415
United States,Global,USA,2020-02-19 00:00:00,0,0,0,0.0,37.0902,-95.7129,0.0,0,416
United States,Global,USA,2020-02-20 00:00:00,0,0,0,0.0,37.0902,-95.7129,0.0,0,417
United States,Global,USA,2020-02-21 00:00:00,0,0,0,0.0,37.0902,-95.7129,0.0,0,418
United States,Global,USA,2020-02-22 00:00:00,0,0,0,0.0,37.0902,-95.7129,0.0,0,419
United States,Global,USA,2020-02-23 00:00:00,0,0,0,0.0,37.0902,-95.7129,0.0,0,420
United States,Global,USA,2020-02-24 00:00:00,0,0,0,0.0,37.0902,-95.7129,0.0,0,421
United States,Global,USA,2020-02-25 00:00:00,0,0,0,0.0,37.0902,-95.7129,0.0,0,422
United States,Global,USA,2020-02-26 00:00:00,0,0,0,0.0,37.0902,-95.7129,0.0,0,423
United States,Global,USA,2020-02-27 00:00:00,0,0,0,0.0,37.0902,-95.7129,0.0,0,424
United States,Global,USA,2020-02-28 00:00:00,0,0,0,0.0,37.0902,-95.7129,0.0,0,425
United States,Global,USA,2020-02-29 00:00:00,0,0,0,0.0,37.0902,-95.7129,0.0,0,426
United States,Global,USA,2020-03-01 00:00:00,0,0,0,0.0,37.0902,-95.7129,0.0,0,427
United States,Global,USA,2020-03-02 00:00:00,0,0,0,0.0,37.0902,-95.7129,0.0,0,428
United States,Global,USA,2020-03-03 00:00:00,0,0,0,0.0,37.0902,-95.7129,0.0,0,429
United States,Global,USA,2020-03-04 00:00:00,0,0,0,0.0,37.0902,-95.7129,0.0,0,430
United States,Global,USA,2020-03-05 00:00:00,0,0,0,0.0,37.0902,-95.7129,0.0,0,431
United States,Global,USA,2020-03-06 00:00:00,0,0,0,0.0,37.0902,-95.7129,0.0,0,432
United States,Global,USA,2020-03-07 00:00:00,1,1,0,0.0,37.0902,-95.7129,0.0,0,433
United States,Global,USA,2020-03-08 00:00:00,1,2,0,0.0,37.0902,-95.7129,0.0,1,434
United States,Global,USA,2020-03-09 00:00:00,2,4,0,0.01,37.0902,-95.7129,0.0,2,435
United States,Global,USA,2020-03-10 00:00:00,3,5,0,0.01,37.0902,-95.7129,0.0,2,436
United States,Global,USA,2020-03-11 00:00:00,5,8,0,0.02,37.0902,-95.7129,0.0,3,437
United States,Global,USA,2020-03-12 00:00:00,6,11,0,0.03,37.0902,-95.7129,0.0,5,438
United States,Global,USA,2020-03-13 00:00:00,9,15,0,0.04,37.0902,-95.7129,0.0,6,439
United States,Global,USA,2020-03-14 00:00:00,11,19,0,0.05,37.0902,-95.7129,0.0,8,440
United States,Global,USA,2020-03-15 00:00:00,14,25,0,0.06,37.0902,-95.7129,0.0,11,441
United States,Global,USA,2020-03-16 00:00:00,19,34,0,0.08,37.0902,-95.7129,0.0,15,442
United States,Global,USA,2020-03-17 00:00:00,25,44,0,0.11,37.0902,-95.7129,0.0,19,443
United States,Global,USA,2020-03-18 00:00:00,34,59,0,0.14,37.0902,-95.7129,0.0,25,444
United States,Global,USA,2020-03-19 00:00:00,41,73,0,0.18,37.0902,-95.7129,0.0,32,445
United States,Global,USA,2020-03-20 00:00:00,54,96,0,0.23,37.0902,-95.7129,0.0,42,446
United States,Global,USA,2020-03-21 00:00:00,66,119,1,0.29,37.0902,-95.7129,0.84,52,447
United States,Global,USA,2020-03-22 00:00:00,93,167,1,0.4,37.0902,-95.7129,0.6,73,448
United States,Global,USA,2020-03-23 00:00:00,122,220,1,0.53,37.0902,-95.7129,0.45,97,449
United States,Global,USA,2020-03-24 00:00:00,150,270,1,0.65,37.0902,-95.7129,0.37,119,450
United States,Global,USA,2020-03-25 00:00:00,197,357,2,0.86,37.0902,-95.7129,0.56,158,451
United States,Global,USA,2020-03-26 00:00:00,258,468,2,1.13,37.0902,-95.7129,0.43,208,452
United States,Global,USA,2020-03-27 00:00:00,330,602,3,1.45,37.0902,-95.7129,0.5,269,453
United States,Global,USA,2020-03-28 00:00:00,410,749,4,1.81,37.0902,-95.7129,0.53,335,454
United States,Global,USA,2020-03-29 00:00:00,515,945,5,2.28,37.0902,-95.7129,0.53,425,455
United States,Global,USA,2020-03-30 00:00:00,641,1178,6,2.84,37.0902,-95.7129,0.51,531,456
United States,Global,USA,2020-03-31 00:00:00,787,1451,7,3.5,37.0902,-95.7129,0.48,657,457
United States,Global,USA,2020-04-01 00:00:00,983,1819,9,4.38,37.0902,-95.7129,0.49,827,458
United States,Global,USA,2020-04-02 00:00:00,1224,2271,11,5.47,37.0902,-95.7129,0.48,1036,459
United States,Global,USA,2020-04-03 00:00:00,1503,2799,14,6.75,37.0902,-95.7129,0.5,1282,460
United States,Global,USA,2020-04-04 00:00:00,1856,3467,17,8.36,37.0902,-95.7129,0.49,1594,461
United States,Global,USA,2020-04-05 00:00:00,2273,4259,21,10.26,37.0902,-95.7129,0.49,1965,462
United States,Global,USA,2020-04-06 00:00:00,2782,5229,26,12.6,37.0902,-95.7129,0.5,2421,463
United States,Global,USA,2020-04-07 00:00:00,3363,6342,31,15.28,37.0902,-95.7129,0.49,2948,464
United States,Global,USA,2020-04-08 00:00:00,4007,7580,37,18.27,37.0902,-95.7129,0.49,3536,465
United States,Global,USA,2020-04-09 00:00:00,4790,9092,45,21.91,37.0902,-95.7129,0.49,4257,466
United States,Global,USA,2020-04-10 00:00:00,5697,10846,53,26.14,37.0902,-95.7129,0.49,5096,467
United States,Global,USA,2020-04-11 00:00:00,6730,12855,63,30.98,37.0902,-95.7129,0.49,6062,468
United States,Global,USA,2020-04-12 00:00:00,8020,15369,75,37.04,37.0902,-95.7129,0.49,7274,469
United States,Global,USA,2020-04-13 00:00:00,9453,18173,89,43.8,37.0902,-95.7129,0.49,8631,470
United States,Global,USA,2020-04-14 00:00:00,11098,21407,105,51.59,37.0902,-95.7129,0.49,10204,471
United States,Global,USA,2020-04-15 00:00:00,12878,24921,122,60.06,37.0902,-95.7129,0.49,11921,472
United States,Global,USA,2020-04-16 00:00:00,14979,29083,143,70.09,37.0902,-95.7129,0.49,13961,473
United States,Global,USA,2020-04-17 00:00:00,17238,33580,165,80.93,37.0902,-95.7129,0.49,16177,474
United States,Global,USA,2020-04-18 00:00:00,19817,38732,190,93.35,37.0902,-95.7129,0.49,18725,475
United States,Global,USA,2020-04-19 00:00:00,22729,44572,219,107.42,37.0902,-95.7129,0.49,21624,476
United States,Global,USA,2020-04-20 00:00:00,25905,50969,250,122.84,37.0902,-95.7129,0.49,24814,477
United States,Global,USA,2020-04-21 00:00:00,29400,58041,285,139.88,37.0902,-95.7129,0.49,28356,478
United States,Global,USA,2020-04-22 00:00:00,33158,65679,322,158.29,37.0902,-95.7129,0.49,32199,479
United States,Global,USA,2020-04-23 00:00:00,37361,74254,364,178.95,37.0902,-95.7129,0.49,36529,480
